Id,SalePrice
1597,180142.19
1598,191052.38
1599,183196.44
1600,193006.78
1601,56214.0
1602,111399.89
1603,95944.03
1604,250213.89
1605,219044.83
1606,167724.34
1607,135564.64
1608,204790.6
1609,194823.3
1610,158159.22
1611,146530.17
1612,160320.22
1613,169366.36
1614,114317.85
1615,75368.83
1616,72187.195
1617,74342.93
1618,114709.42
1619,130544.75
1620,146727.9
1621,130450.94
1622,127710.05
1623,287726.62
1624,226253.16
1625,136305.88
1626,173345.5
1627,193821.45
1628,286046.72
1629,175671.94
1630,366794.2
1631,233312.86
1632,274453.94
1633,174468.38
1634,181776.16
1635,185162.53
1636,160837.03
1637,185703.08
1638,212481.66
1639,179894.08
1640,266102.9
1641,170745.4
1642,220440.38
1643,208608.23
1644,213432.27
1645,164842.73
1646,144868.78
1647,166253.84
1648,143166.31
1649,124640.88
1650,116983.164
1651,123088.76
1652,85685.71
1653,83646.91
1654,153874.06
1655,147884.4
1656,149857.72
1657,153807.0
1658,152528.61
1659,137408.81
1660,142352.38
1661,504370.97
1662,440964.6
1663,370825.53
1664,359640.75
1665,296031.4
1666,323064.6
1667,357288.16
1668,315940.28
1669,287393.62
1670,323734.4
1671,257579.44
1672,523700.28
1673,293041.6
1674,250907.02
1675,179984.17
1676,187119.22
1677,210799.19
1678,461561.44
1679,412273.06
1680,317127.25
1681,255066.81
1682,296770.88
1683,176892.2
1684,156816.5
1685,176641.31
1686,166798.78
1687,166651.5
1688,182335.36
1689,185938.62
1690,188161.92
1691,169494.3
1692,248667.9
1693,167095.47
1694,185503.06
1695,168468.39
1696,281707.22
1697,163139.27
1698,402732.06
1699,355383.53
1700,238178.06
1701,256646.12
1702,276185.47
1703,247178.61
1704,313268.3
1705,240102.98
1706,432764.2
1707,212577.48
1708,211639.73
1709,268528.1
1710,246182.34
1711,222048.0
1712,211325.97
1713,238388.23
1714,218104.19
1715,200478.84
1716,192974.14
1717,170028.75
1718,120172.39
1719,182868.45
1720,256158.86
1721,161615.22
1722,114582.11
1723,153967.28
1724,225786.52
1725,232978.86
1726,189570.89
1727,157867.58
1728,179135.44
1729,161757.62
1730,144224.03
1731,135457.86
1732,139114.08
1733,108609.14
1734,115545.71
1735,109115.87
1736,99115.62
1737,375749.75
1738,209203.92
1739,283767.56
1740,201362.47
1741,185474.34
1742,178062.66
1743,173446.08
1744,278857.94
1745,227908.75
1746,266625.16
1747,221158.06
1748,222386.6
1749,154377.25
1750,150402.05
1751,239410.88
1752,109175.78
1753,161089.03
1754,217745.08
1755,154736.27
1756,127436.055
1757,104735.62
1758,142162.16
1759,160328.9
1760,146794.38
1761,159183.31
1762,142093.39
1763,146834.12
1764,113880.62
1765,161741.61
1766,158483.89
1767,205408.8
1768,141416.66
1769,168829.64
1770,121322.61
1771,139839.45
1772,148153.22
1773,153170.8
1774,130517.375
1775,129441.25
1776,127160.39
1777,120335.63
1778,134329.89
1779,102455.445
1780,183068.7
1781,134455.08
1782,64107.977
1783,116754.22
1784,78785.39
1785,104869.2
1786,150289.95
1787,176732.28
1788,65429.3
1789,96069.78
1790,47806.723
1791,170437.42
1792,154252.97
1793,126314.44
1794,138423.53
1795,135964.88
1796,77391.95
1797,130407.47
1798,106877.52
1799,114827.08
1800,117633.19
1801,129673.945
1802,169332.98
1803,155070.2
1804,136805.83
1805,118064.06
1806,101664.76
1807,151522.42
1808,108533.52
1809,111473.86
1810,131563.77
1811,121750.87
1812,100944.8
1813,130575.58
1814,98462.14
1815,51889.312
1816,92042.67
1817,145931.61
1818,133687.39
1819,102269.72
1820,71896.47
1821,104305.54
1822,167662.48
1823,48408.3
1824,116822.39
1825,139492.73
1826,87730.875
1827,96416.28
1828,152332.52
1829,114515.664
1830,149407.08
1831,167660.52
1832,95959.695
1833,151213.19
1834,118801.2
1835,126049.445
1836,119734.75
1837,108787.36
1838,125737.766
1839,64052.742
1840,174487.16
1841,130002.25
1842,61991.832
1843,123562.3
1844,125291.19
1845,130428.72
1846,153843.5
1847,145149.9
1848,60780.613
1849,133574.81
1850,117218.2
1851,165022.27
1852,147363.31
1853,120875.41
1854,159591.27
1855,149525.19
1856,232311.69
1857,168010.98
1858,144901.27
1859,113509.875
1860,156733.38
1861,113479.47
1862,252063.38
1863,240884.39
1864,240884.39
1865,290396.1
1866,323228.6
1867,258538.42
1868,315563.7
1869,195303.75
1870,240596.84
1871,248693.38
1872,166556.86
1873,219906.05
1874,126127.086
1875,204271.2
1876,194879.39
1877,199417.92
1878,208888.02
1879,119579.76
1880,137724.45
1881,244388.98
1882,246774.6
1883,193263.33
1884,207856.28
1885,270959.97
1886,303436.1
1887,189944.25
1888,274751.12
1889,164408.7
1890,117705.59
1891,140773.19
1892,91633.0
1893,138521.9
1894,124730.1
1895,140940.11
1896,125503.11
1897,121426.59
1898,111039.57
1899,136776.03
1900,121762.13
1901,156643.33
1902,114059.13
1903,185701.6
1904,136812.84
1905,164237.72
1906,169074.19
1907,172422.84
1908,112906.3
1909,121697.164
1910,129782.72
1911,193411.64
1912,244896.48
1913,155394.31
1914,57685.926
1915,281537.6
1916,59205.51
1917,265900.47
1918,116902.055
1919,159301.58
1920,159800.61
1921,417853.94
1922,296822.25
1923,218044.45
1924,191982.14
1925,220492.62
1926,396092.1
1927,120891.05
1928,168470.22
1929,112153.68
1930,102018.53
1931,139123.78
1932,139588.17
1933,130639.055
1934,190906.3
1935,171097.1
1936,186278.16
1937,184330.31
1938,154146.3
1939,253564.0
1940,187592.14
1941,180374.25
1942,200900.02
1943,177230.19
1944,294824.03
1945,366483.3
1946,134883.1
1947,324649.97
1948,167646.27
1949,240991.64
1950,164327.27
1951,278267.3
1952,223930.16
1953,155595.73
1954,207537.45
1955,135455.9
1956,259277.23
1957,178296.08
1958,307223.06
1959,143371.86
1960,93471.016
1961,122616.35
1962,83881.12
1963,90676.234
1964,106605.625
1965,154744.19
1966,153830.52
1967,286416.66
1968,460981.0
1969,397192.38
1970,455004.0
1971,446583.97
1972,361507.9
1973,231617.3
1974,314391.6
1975,350185.9
1976,281062.1
1977,372325.84
1978,384695.78
1979,289346.34
1980,188306.73
1981,313591.1
1982,250888.67
1983,225803.55
1984,165956.05
1985,198335.94
1986,226504.89
1987,177265.64
1988,182184.58
1989,187770.31
1990,200245.92
1991,254392.25
1992,224642.89
1993,155988.9
1994,257076.97
1995,184811.69
1996,229926.36
1997,290772.94
1998,376316.5
1999,258126.72
2000,297784.12
2001,254956.92
2002,245341.17
2003,251934.88
2004,226304.62
2005,257546.78
2006,228160.5
2007,250691.14
2008,209729.33
2009,188248.88
2010,185372.95
2011,153573.25
2012,166469.89
2013,185880.03
2014,172320.48
2015,194259.97
2016,193035.48
2017,197887.12
2018,109761.02
2019,116348.09
2020,110688.98
2021,100076.68
2022,189822.27
2023,144978.95
2024,246814.8
2025,378882.6
2026,181228.69
2027,140430.47
2028,154348.52
2029,167309.69
2030,280832.1
2031,253214.69
2032,292564.62
2033,282494.4
2034,154094.62
2035,200413.14
2036,185146.89
2037,194906.14
2038,331663.56
2039,201531.97
2040,413653.8
2041,280501.62
2042,183559.69
2043,172083.81
2044,184806.56
2045,189858.5
2046,131198.17
2047,142005.8
2048,140143.78
2049,127579.85
2050,182342.9
2051,90936.14
2052,142888.19
2053,122563.63
2054,68355.96
2055,148871.61
2056,129213.15
2057,134330.06
2058,220183.25
2059,134125.88
2060,148014.55
2061,179399.69
2062,135366.16
2063,114848.695
2064,132644.69
2065,139585.83
2066,167820.34
2067,90668.38
2068,136870.36
2069,84118.31
2070,103389.75
2071,66073.58
2072,154609.88
2073,139483.42
2074,182365.86
2075,130489.56
2076,120853.19
2077,141167.9
2078,113832.5
2079,134216.61
2080,107456.4
2081,125991.13
2082,130386.04
2083,149858.25
2084,111320.59
2085,112833.414
2086,98893.53
2087,118176.41
2088,118670.266
2089,70074.86
2090,111548.45
2091,119438.98
2092,143698.34
2093,133501.4
2094,107769.66
2095,131614.61
2096,74718.69
2097,86457.7
2098,143397.6
2099,57460.832
2100,97081.02
2101,126767.414
2102,122141.734
2103,90857.23
2104,132750.34
2105,135716.0
2106,69210.23
2107,246659.06
2108,109322.0
2109,92263.914
2110,113864.43
2111,166575.23
2112,142887.7
2113,110378.78
2114,81074.97
2115,150517.69
2116,107081.875
2117,148637.16
2118,125592.77
2119,83915.77
2120,104697.305
2121,81633.52
2122,70571.66
2123,77307.88
2124,154544.67
2125,138511.42
2126,154888.23
2127,185942.47
2128,128411.31
2129,78520.664
2130,132520.77
2131,185916.78
2132,117449.11
2133,106558.56
2134,120387.266
2135,88065.164
2136,73020.36
2137,100288.766
2138,146489.83
2139,151872.72
2140,123454.24
2141,128214.086
2142,110513.67
2143,141780.75
2144,110462.39
2145,115075.75
2146,144046.8
2147,122092.914
2148,121288.9
2149,137269.56
2150,217731.42
2151,119955.75
2152,181018.83
2153,153808.17
2154,108219.42
2155,107686.65
2156,252089.7
2157,231856.55
2158,238890.23
2159,210592.72
2160,166601.81
2161,269506.03
2162,434910.8
2163,322044.53
2164,249316.38
2165,169627.75
2166,147081.55
2167,200948.84
2168,204667.94
2169,190790.39
2170,223655.95
2171,135798.89
2172,144337.47
2173,166128.77
2174,219022.56
2175,304776.44
2176,326160.66
2177,244723.64
2178,203962.27
2179,147109.98
2180,179049.36
2181,182319.58
2182,241833.58
2183,203485.52
2184,127625.23
2185,130289.766
2186,142137.55
2187,154311.27
2188,164330.0
2189,157202.66
2190,95313.15
2191,95352.06
2192,89819.87
2193,76405.41
2194,88474.22
2195,88691.695
2196,106974.16
2197,117347.11
2198,139904.0
2199,142967.11
2200,133988.2
2201,127927.1
2202,201674.84
2203,146857.98
2204,162247.28
2205,109036.8
2206,126552.37
2207,184677.81
2208,233363.23
2209,180774.72
2210,122544.84
2211,120242.58
2212,103892.4
2213,93962.984
2214,132052.56
2215,87059.67
2216,144504.92
2217,49733.414
2218,97206.7
2219,43251.3
2220,23060.238
2221,283530.03
2222,242124.48
2223,266592.6
2224,206240.55
2225,130128.625
2226,197027.66
2227,178618.95
2228,280604.72
2229,224974.6
2230,161101.78
2231,207878.12
2232,183429.58
2233,165071.9
2234,260290.7
2235,175362.83
2236,291348.9
2237,357394.3
2238,196692.55
2239,124709.414
2240,159717.61
2241,147913.1
2242,137802.2
2243,112958.71
2244,89638.93
2245,91951.81
2246,121382.266
2247,97880.875
2248,103132.01
2249,106922.32
2250,135852.78
2251,99082.34
2252,170571.19
2253,167877.12
2254,175794.53
2255,191109.97
2256,184795.11
2257,215861.34
2258,164720.95
2259,175916.19
2260,134506.31
2261,186381.27
2262,196774.06
2263,321387.5
2264,438103.62
2265,152355.05
2266,288290.3
2267,379834.66
2268,331483.7
2269,163074.5
2270,178175.45
2271,234018.38
2272,216965.05
2273,164328.23
2274,174304.0
2275,167737.3
2276,168363.58
2277,201088.8
2278,153218.48
2279,111103.54
2280,96597.625
2281,173999.33
2282,190411.81
2283,89510.805
2284,94275.914
2285,140467.66
2286,116816.63
2287,317247.5
2288,273502.97
2289,366422.1
2290,419227.53
2291,289082.75
2292,375468.5
2293,433525.16
2294,437650.25
2295,402699.22
2296,290651.3
2297,315902.47
2298,261248.56
2299,388270.88
2300,320671.97
2301,233638.28
2302,244305.02
2303,251395.78
2304,235740.17
2305,177473.64
2306,176847.44
2307,189395.03
2308,214229.06
2309,273481.56
2310,205076.69
2311,190589.48
2312,160790.95
2313,179716.34
2314,172123.78
2315,173658.44
2316,162981.4
2317,171411.8
2318,170993.48
2319,171007.17
2320,210663.89
2321,265989.78
2322,156595.58
2323,162966.75
2324,164532.12
2325,209000.34
2326,145778.97
2327,205075.22
2328,222367.16
2329,186940.97
2330,178359.84
2331,351612.16
2332,437179.5
2333,324530.62
2334,269008.22
2335,261168.31
2336,318260.53
2337,219653.31
2338,306841.84
2339,236014.92
2340,386114.34
2341,208002.23
2342,240159.55
2343,230205.06
2344,216792.11
2345,203607.84
2346,239456.03
2347,206721.28
2348,223993.2
2349,169268.0
2350,224239.8
2351,240168.36
2352,240335.03
2353,267585.4
2354,116444.72
2355,117659.29
2356,154273.84
2357,196015.55
2358,195930.78
2359,107869.18
2360,96169.62
2361,140523.36
2362,267429.78
2363,145095.56
2364,148847.45
2365,213777.75
2366,173037.02
2367,229088.86
2368,204859.61
2369,233941.11
2370,165976.52
2371,159857.12
2372,188014.88
2373,275824.25
2374,296441.16
2375,254941.33
2376,294788.84
2377,348908.0
2378,138817.34
2379,176554.42
2380,143886.9
2381,152392.9
2382,177727.14
2383,210708.89
2384,232723.39
2385,147435.78
2386,121065.305
2387,110492.73
2388,101636.94
2389,123597.125
2390,135760.9
2391,130453.2
2392,98926.11
2393,156534.89
2394,139061.3
2395,204907.62
2396,146964.06
2397,201886.52
2398,114416.83
2399,56111.08
2400,56871.363
2401,105359.53
2402,130340.41
2403,130608.9
2404,144211.3
2405,158590.17
2406,132629.98
2407,133826.75
2408,136779.62
2409,119353.81
2410,184818.58
2411,123779.54
2412,129350.89
2413,138200.73
2414,131613.55
2415,124451.28
2416,121208.22
2417,129406.71
2418,123266.29
2419,142202.02
2420,128409.45
2421,150743.02
2422,127683.25
2423,148321.31
2424,133176.92
2425,204789.17
2426,98585.26
2427,144525.25
2428,173292.64
2429,109667.44
2430,116188.98
2431,98669.22
2432,117703.98
2433,156164.75
2434,138748.72
2435,157137.94
2436,87357.9
2437,93478.79
2438,105515.27
2439,101983.875
2440,126729.11
2441,101051.27
2442,94479.31
2443,116903.8
2444,112874.95
2445,90506.06
2446,132802.25
2447,180492.36
2448,144575.58
2449,98974.36
2450,165825.84
2451,132081.89
2452,177940.17
2453,89568.01
2454,126121.9
2455,102455.3
2456,139269.36
2457,127275.18
2458,117507.42
2459,105314.516
2460,157482.61
2461,110472.97
2462,117759.55
2463,115140.664
2464,198909.16
2465,129991.94
2466,116048.43
2467,156538.58
2468,83266.9
2469,73039.84
2470,183077.67
2471,218023.78
2472,171457.48
2473,113568.3
2474,107601.75
2475,234993.55
2476,121663.71
2477,116652.34
2478,163614.98
2479,105080.14
2480,140449.55
2481,82341.16
2482,139286.97
2483,107523.94
2484,126633.37
2485,109160.82
2486,148572.4
2487,161438.02
2488,150264.02
2489,135776.92
2490,155267.33
2491,84144.69
2492,172367.58
2493,125036.86
2494,175378.31
2495,112172.78
2496,226956.03
2497,146485.64
2498,95597.27
2499,79592.625
2500,109439.59
2501,139624.62
2502,135952.64
2503,115176.9
2504,216348.77
2505,230227.77
2506,258292.9
2507,320292.53
2508,258217.08
2509,211408.02
2510,234917.8
2511,178293.92
2512,194815.83
2513,225379.12
2514,235280.5
2515,147497.48
2516,145939.83
2517,124083.37
2518,122928.016
2519,223632.58
2520,199669.78
2521,180351.25
2522,222146.28
2523,134973.36
2524,144362.75
2525,145051.72
2526,146668.12
2527,104588.45
2528,133108.78
2529,140097.1
2530,114037.71
2531,247487.45
2532,219296.97
2533,191218.88
2534,247876.45
2535,326050.38
2536,239064.83
2537,212781.75
2538,174167.77
2539,193641.6
2540,187322.94
2541,176267.67
2542,164230.25
2543,117717.04
2544,141509.81
2545,115577.17
2546,149325.62
2547,137849.66
2548,141214.73
2549,153866.7
2550,251652.08
2551,142684.53
2552,97893.46
2553,89004.92
2554,103956.14
2555,101260.414
2556,95431.31
2557,109420.8
2558,146533.33
2559,115332.01
2560,121871.5
2561,87856.73
2562,119738.85
2563,128538.305
2564,162939.02
2565,120808.836
2566,147568.45
2567,123203.7
2568,160036.22
2569,190868.53
2570,122408.42
2571,166700.53
2572,179837.95
2573,198954.98
2574,265883.2
2575,125582.1
2576,139915.34
2577,168979.56
2578,81140.16
2579,49592.887
2580,134001.88
2581,141489.25
2582,119854.05
2583,276327.4
2584,168291.81
2585,187005.72
2586,188997.5
2587,205321.16
2588,136782.48
2589,137907.66
2590,194906.61
2591,197602.62
2592,221486.81
2593,276402.34
2594,170061.39
2595,198011.4
2596,359252.6
2597,193304.83
2598,276279.06
2599,261733.6
2600,157262.31
2601,130142.33
2602,73988.805
2603,77384.22
2604,71978.766
2605,72114.18
2606,140266.69
2607,160134.62
2608,191037.25
2609,159512.05
2610,109309.54
2611,153766.08
2612,159916.53
2613,106579.73
2614,113675.22
2615,149040.77
2616,146728.8
2617,169692.67
2618,184994.62
2619,216602.98
2620,179638.72
2621,169609.12
2622,183970.44
2623,259351.52
2624,266749.47
2625,308709.47
2626,162743.05
2627,177763.61
2628,447158.62
2629,447729.16
2630,349842.3
2631,432706.34
2632,425152.38
2633,281573.03
2634,361920.84
2635,157029.78
2636,181886.53
2637,157395.8
2638,247436.52
2639,195261.73
2640,145530.0
2641,113616.54
2642,188115.69
2643,112814.48
2644,118943.586
2645,90048.75
2646,82304.45
2647,84643.2
2648,138000.6
2649,146149.4
2650,137973.66
2651,148013.47
2652,426234.75
2653,214323.94
2654,230978.44
2655,358955.8
2656,282600.06
2657,303533.66
2658,266545.94
2659,302209.62
2660,314303.28
2661,297091.9
2662,342435.1
2663,284299.44
2664,259355.39
2665,280879.62
2666,270679.5
2667,161092.77
2668,171247.34
2669,158468.78
2670,287719.9
2671,172916.31
2672,176752.78
2673,230508.58
2674,228779.86
2675,170286.05
2676,184264.25
2677,186659.52
2678,239755.03
2679,290421.8
2680,276327.06
2681,416185.84
2682,376278.66
2683,489029.0
2684,303532.62
2685,393281.7
2686,247376.9
2687,291437.62
2688,224879.4
2689,200817.73
2690,484345.25
2691,184093.75
2692,103814.17
2693,192865.4
2694,109046.875
2695,174433.06
2696,176279.11
2697,199020.5
2698,192477.55
2699,175432.0
2700,152293.55
2701,136013.48
2702,106692.54
2703,121752.65
2704,139485.98
2705,116574.61
2706,113809.0
2707,126196.26
2708,126236.09
2709,105996.29
2710,108701.7
2711,268254.16
2712,386605.97
2713,154164.22
2714,145235.7
2715,174514.77
2716,129709.984
2717,167376.44
2718,236502.97
2719,147653.5
2720,158669.31
2721,134569.4
2722,159420.27
2723,146960.88
2724,115573.08
2725,121630.03
2726,128617.57
2727,161125.61
2728,154933.86
2729,124002.984
2730,139347.7
2731,124167.75
2732,115774.41
2733,159893.0
2734,136745.19
2735,122182.37
2736,126147.914
2737,120345.53
2738,132746.92
2739,154242.84
2740,134250.31
2741,142255.16
2742,149917.52
2743,128830.305
2744,140668.89
2745,137603.11
2746,138312.88
2747,145554.47
2748,101518.59
2749,133338.75
2750,124423.76
2751,135341.25
2752,239943.9
2753,149296.8
2754,217144.83
2755,121820.22
2756,61678.63
2757,51471.37
2758,59221.227
2759,151593.45
2760,158190.58
2761,122315.73
2762,152105.23
2763,207713.03
2764,143371.1
2765,252581.08
2766,134368.72
2767,85202.805
2768,125362.61
2769,106991.125
2770,156171.62
2771,107911.61
2772,107740.54
2773,158329.2
2774,137776.2
2775,143371.1
2776,157946.48
2777,150781.5
2778,98387.44
2779,119881.71
2780,108953.25
2781,94184.31
2782,99221.54
2783,96230.76
2784,122720.9
2785,145459.5
2786,54908.535
2787,117976.24
2788,66014.1
2789,185905.28
2790,84692.03
2791,104194.16
2792,70568.56
2793,171689.47
2794,91452.71
2795,115990.086
2796,96479.28
2797,201761.69
2798,130960.96
2799,115068.164
2800,74910.875
2801,101944.07
2802,132603.06
2803,145446.47
2804,160798.72
2805,97927.77
2806,61819.293
2807,120786.09
2808,151560.38
2809,117531.14
2810,119307.05
2811,162656.2
2812,141230.88
2813,145249.9
2814,149807.34
2815,110691.75
2816,229514.0
2817,137496.05
2818,138881.72
2819,161204.7
2820,118550.586
2821,122048.84
2822,195325.83
2823,211360.62
2824,169346.81
2825,128980.79
2826,119797.74
2827,142121.62
2828,220684.4
2829,169674.03
2830,248365.56
2831,187165.58
2832,227943.81
2833,269381.5
2834,209521.08
2835,210098.42
2836,181960.1
2837,168233.2
2838,141329.02
2839,174105.55
2840,195712.39
2841,204794.38
2842,218054.75
2843,128359.086
2844,156401.75
2845,107372.57
2846,213905.86
2847,194791.22
2848,215395.03
2849,205956.25
2850,318726.66
2851,239011.98
2852,228918.56
2853,227547.55
2854,136244.8
2855,197249.28
2856,201188.72
2857,185158.75
2858,200687.39
2859,142564.97
2860,118543.75
2861,121902.12
2862,187703.9
2863,97235.95
2864,238597.0
2865,138544.6
2866,128457.195
2867,82682.84
2868,118122.09
2869,130796.54
2870,139147.75
2871,115141.234
2872,40980.477
2873,86247.03
2874,141102.98
2875,139473.83
2876,149242.72
2877,140358.75
2878,170819.3
2879,140375.84
2880,120745.336
2881,139279.45
2882,153555.6
2883,176147.44
2884,165504.45
2885,167911.97
2886,198956.03
2887,104583.51
2888,126480.61
2889,59181.37
2890,58993.023
2891,132029.3
2892,57880.863
2893,104614.28
2894,41515.03
2895,299720.8
2896,260712.38
2897,209986.12
2898,147575.72
2899,229809.6
2900,153564.62
2901,188570.16
2902,183043.28
2903,338149.72
2904,344875.4
2905,87771.59
2906,185918.02
2907,99007.23
2908,109637.58
2909,131614.11
2910,79032.21
2911,73873.29
2912,148256.73
2913,76206.46
2914,70790.016
2915,77380.48
2916,74018.86
2917,160124.19
2918,87614.28
2919,228864.84
