Id,SalePrice
1693,167306.56
1694,175549.14
1695,177960.0
1696,282398.38
1697,186301.34
1698,409755.16
1699,324200.78
1700,235815.03
1701,268992.03
1702,288159.53
1703,268480.8
1704,300458.3
1705,240242.1
1706,521367.12
1707,213072.44
1708,200016.03
1709,296491.0
1710,231539.06
1711,241315.8
1712,270312.47
1713,253181.98
1714,213755.7
1715,198339.3
1716,206128.94
1717,183361.38
1718,137487.83
1719,190558.89
1720,244779.39
1721,184506.86
1722,125631.44
1723,159756.86
1724,227048.64
1725,236506.33
1726,174666.67
1727,152217.17
1728,187137.23
1729,151744.53
1730,168509.12
1731,123395.84
1732,127555.734
1733,108531.555
1734,124347.83
1735,134718.56
1736,106500.39
1737,354854.3
1738,204197.9
1739,343074.34
1740,217289.19
1741,179333.44
1742,162422.22
1743,182473.34
1744,289371.72
1745,213014.58
1746,247100.39
1747,224713.39
1748,240376.52
1749,149480.53
1750,142021.7
1751,238275.1
1752,114310.016
1753,148110.34
1754,219562.83
1755,165071.28
1756,143239.02
1757,119995.52
1758,154933.7
1759,174803.45
1760,159910.55
1761,155850.75
1762,183680.88
1763,176212.06
1764,98556.78
1765,203507.97
1766,189738.53
1767,229987.77
1768,149546.88
1769,192337.14
1770,141592.05
1771,132480.05
1772,114605.96
1773,137720.84
1774,120019.1
1775,134018.89
1776,133323.72
1777,110268.22
1778,134367.12
1779,92680.44
1780,190728.58
1781,132002.86
1782,92339.5
1783,119696.484
1784,98822.97
1785,110581.55
1786,155198.11
1787,155791.56
1788,65214.625
1789,105436.95
1790,69481.73
1791,181482.34
1792,150610.94
1793,133089.12
1794,149366.02
1795,131887.25
1796,121618.7
1797,129238.7
1798,112507.29
1799,117248.375
1800,111105.72
1801,130487.086
1802,152268.47
1803,146865.61
1804,140709.78
1805,144023.98
1806,110429.73
1807,148447.6
1808,130505.484
1809,112872.64
1810,156052.08
1811,96015.16
1812,96383.31
1813,117041.0
1814,96000.83
1815,58103.316
1816,88663.01
1817,93805.89
1818,157209.64
1819,121927.06
1820,48459.656
1821,112284.75
1822,155216.0
1823,42955.48
1824,132596.77
1825,125767.086
1826,85016.66
1827,99497.75
1828,122318.59
1829,135806.53
1830,143670.78
1831,182379.78
1832,97986.97
1833,155444.2
1834,127275.016
1835,161260.38
1836,139287.39
1837,115651.01
1838,127248.1
1839,87820.1
1840,156018.44
1841,144696.95
1842,76877.37
1843,134164.69
1844,131532.03
1845,131294.72
1846,151717.55
1847,154335.97
1848,55590.914
1849,113310.336
1850,113944.29
1851,153254.78
1852,120923.99
1853,120946.36
1854,176288.12
1855,146429.16
1856,217603.34
1857,173127.56
1858,135103.38
1859,115407.695
1860,133225.62
1861,115407.695
1862,347814.03
1863,347814.03
1864,347814.03
1865,331774.2
1866,340745.6
1867,269390.1
1868,326193.16
1869,201290.81
1870,264301.22
1871,248754.62
1872,166565.86
1873,219390.9
1874,151758.36
1875,214653.4
1876,181200.75
1877,216632.53
1878,203502.28
1879,127278.85
1880,139828.8
1881,212622.16
1882,269732.5
1883,188918.6
1884,207327.1
1885,252751.86
1886,317566.3
1887,216632.53
1888,289180.72
1889,148218.81
1890,118432.695
1891,144679.47
1892,112637.55
1893,119897.7
1894,130730.01
1895,153006.42
1896,126295.234
1897,110598.54
1898,123294.73
1899,137041.88
1900,155037.61
1901,168154.4
1902,126919.055
1903,198199.69
1904,119860.19
1905,186052.5
1906,170738.0
1907,211423.2
1908,120243.08
1909,135016.52
1910,123542.08
1911,206861.53
1912,261927.61
1913,155428.28
1914,72706.51
1915,292371.3
1916,70416.74
1917,288894.47
1918,140173.52
1919,159388.81
1920,155005.34
1921,434883.22
1922,334387.56
1923,209797.22
1924,215094.36
1925,214788.52
1926,415042.1
1927,127893.305
1928,160918.12
1929,118580.67
1930,129027.11
1931,147065.88
1932,138219.28
1933,161471.81
1934,169860.05
1935,170592.14
1936,172772.62
1937,176027.98
1938,171363.23
1939,238161.69
1940,192512.39
1941,162998.48
1942,180572.95
1943,206616.62
1944,308760.3
1945,365948.38
1946,163165.83
1947,307082.47
1948,177368.17
1949,212478.19
1950,180717.61
1951,273299.8
1952,227921.89
1953,166528.3
1954,207859.5
1955,120747.6
1956,293288.12
1957,159696.81
1958,321941.44
1959,120517.516
1960,109215.94
1961,108146.52
1962,98369.31
1963,106052.74
1964,101844.125
1965,144489.03
1966,151797.06
1967,277217.6
1968,445946.47
1969,383457.2
1970,487387.0
1971,458958.44
1972,410718.7
1973,281752.06
1974,312694.25
1975,249976.12
1976,268266.06
1977,332126.03
1978,411023.8
1979,329041.66
1980,188989.56
1981,334339.6
1982,228816.64
1983,213188.58
1984,171314.61
1985,211974.94
1986,208287.36
1987,161858.77
1988,165911.06
1989,189967.28
1990,216023.67
1991,220963.55
1992,211917.53
1993,183049.61
1994,261851.2
1995,191613.8
1996,277030.56
1997,330504.97
1998,354416.78
1999,245164.98
2000,312567.88
2001,253659.88
2002,241637.47
2003,247232.1
2004,260359.53
2005,241199.38
2006,220793.92
2007,255044.58
2008,205252.08
2009,177792.69
2010,204180.77
2011,159091.55
2012,183022.05
2013,171678.92
2014,176429.67
2015,205727.95
2016,180983.38
2017,192533.78
2018,115296.07
2019,137419.11
2020,116394.16
2021,108456.734
2022,189129.16
2023,133348.11
2024,246587.8
2025,365043.34
2026,172370.28
2027,152097.0
2028,162634.77
2029,164371.77
2030,274510.78
2031,251512.45
2032,263622.53
2033,281640.5
2034,163135.38
2035,198121.92
2036,190212.39
2037,190212.39
2038,310882.88
2039,219763.97
2040,351261.25
2041,251876.42
2042,192879.86
2043,170882.58
2044,200210.84
2045,215225.94
2046,136413.92
2047,143316.69
2048,138136.08
2049,130257.88
2050,184259.11
2051,97030.35
2052,123639.0
2053,139905.55
2054,84700.78
2055,158238.17
2056,122324.25
2057,117235.91
2058,213469.89
2059,133431.98
2060,167764.06
2061,192723.05
2062,124862.836
2063,102359.516
2064,143317.19
2065,134253.55
2066,176278.52
2067,112950.9
2068,135621.02
2069,90292.62
2070,102833.44
2071,92891.695
2072,105204.48
2073,141215.44
2074,190231.38
2075,150042.47
2076,132717.8
2077,145855.72
2078,123718.54
2079,128005.336
2080,121614.45
2081,115867.74
2082,126893.805
2083,138475.9
2084,101606.88
2085,107926.29
2086,156508.72
2087,123952.125
2088,86065.38
2089,57526.902
2090,137596.72
2091,112354.57
2092,137517.62
2093,127582.78
2094,128896.016
2095,143278.36
2096,76643.42
2097,75874.56
2098,159544.22
2099,67149.92
2100,101222.96
2101,114570.92
2102,140635.92
2103,98605.58
2104,134256.44
2105,113800.96
2106,79020.01
2107,197149.11
2108,107318.33
2109,112817.05
2110,133040.6
2111,158363.62
2112,130324.96
2113,116782.76
2114,114276.09
2115,156268.0
2116,123900.805
2117,139563.16
2118,111700.97
2119,100145.76
2120,104436.65
2121,89764.36
2122,89053.96
2123,83849.266
2124,190480.62
2125,136722.45
2126,136419.95
2127,159157.48
2128,123503.77
2129,112093.74
2130,141773.98
2131,181188.17
2132,111786.92
2133,134777.69
2134,118916.37
2135,91069.67
2136,66280.73
2137,113025.414
2138,131929.14
2139,154533.67
2140,138701.97
2141,144683.58
2142,116767.47
2143,132984.45
2144,146364.58
2145,138701.97
2146,160423.27
2147,145863.62
2148,143434.52
2149,155154.61
2150,216551.22
2151,115145.39
2152,190209.08
2153,174506.72
2154,113500.86
2155,139070.62
2156,335760.75
2157,224237.66
2158,239943.33
2159,205481.23
2160,167279.02
2161,250701.06
2162,415510.66
2163,363989.0
2164,244177.45
2165,186960.58
2166,164049.6
2167,220165.58
2168,190230.53
2169,198475.36
2170,223764.0
2171,144094.23
2172,141976.98
2173,159074.38
2174,225912.0
2175,324401.34
2176,305496.16
2177,249196.81
2178,199211.42
2179,143773.86
2180,263313.97
2181,192095.47
2182,237804.67
2183,183022.05
2184,128722.34
2185,121469.195
2186,150374.33
2187,152495.58
2188,152348.83
2189,197803.11
2190,82026.94
2191,86480.54
2192,103265.92
2193,109181.54
2194,106851.195
2195,110260.3
2196,95936.39
2197,111802.01
2198,177098.56
2199,171677.83
2200,137185.33
2201,140027.11
2202,193540.5
2203,120057.95
2204,172293.97
2205,85032.336
2206,136515.6
2207,202698.08
2208,247482.14
2209,207029.05
2210,127390.4
2211,129480.41
2212,122659.57
2213,98651.98
2214,128826.23
2215,98535.26
2216,163618.08
2217,100449.39
2218,93559.13
2219,91416.555
2220,74801.13
2221,295176.6
2222,226161.19
2223,260916.77
2224,208817.16
2225,123782.67
2226,199495.0
2227,194674.16
2228,260070.81
2229,233136.0
2230,150329.92
2231,224528.83
2232,182520.16
2233,171259.86
2234,238779.3
2235,209578.95
2236,274723.62
2237,353566.1
2238,202395.28
2239,116891.73
2240,166236.98
2241,177788.4
2242,129346.11
2243,135841.06
2244,114602.6
2245,114144.15
2246,138616.2
2247,112317.9
2248,128492.11
2249,122150.49
2250,137334.3
2251,129363.77
2252,177329.58
2253,145321.12
2254,171571.1
2255,181390.61
2256,192078.1
2257,219529.08
2258,178927.81
2259,171971.33
2260,172284.42
2261,198056.31
2262,207757.86
2263,326045.75
2264,478630.06
2265,184895.44
2266,284058.12
2267,381114.94
2268,375194.25
2269,147116.5
2270,196508.84
2271,220055.31
2272,216236.4
2273,159030.0
2274,170399.05
2275,172613.08
2276,182069.05
2277,192962.61
2278,153236.89
2279,111899.47
2280,132755.5
2281,154376.92
2282,171784.14
2283,103998.99
2284,100975.11
2285,148182.17
2286,120223.89
2287,338111.28
2288,270816.12
2289,404111.56
2290,446041.28
2291,313327.75
2292,432694.12
2293,500061.88
2294,452440.78
2295,457295.62
2296,291292.44
2297,310463.53
2298,326068.7
2299,413469.56
2300,320669.16
2301,251244.58
2302,246529.17
2303,262162.53
2304,240328.8
2305,170107.08
2306,170107.08
2307,175429.92
2308,233576.03
2309,284465.3
2310,214460.86
2311,181616.3
2312,174242.75
2313,168515.4
2314,191057.03
2315,166348.48
2316,185420.62
2317,179001.31
2318,166348.48
2319,186399.61
2320,201646.1
2321,235159.5
2322,166872.97
2323,181132.45
2324,165191.58
2325,201452.2
2326,162632.44
2327,212930.84
2328,226205.05
2329,175903.88
2330,169802.98
2331,393667.5
2332,403219.16
2333,325616.97
2334,263080.47
2335,266720.9
2336,350558.84
2337,204558.67
2338,284795.1
2339,234180.33
2340,394700.94
2341,204364.78
2342,245325.48
2343,219698.69
2344,237837.56
2345,241601.08
2346,217474.11
2347,185934.62
2348,219164.05
2349,153711.11
2350,267599.4
2351,235045.38
2352,253778.52
2353,249261.66
2354,132584.11
2355,152635.25
2356,159539.48
2357,195445.47
2358,176429.67
2359,131742.45
2360,108738.914
2361,148773.5
2362,272494.47
2363,137834.14
2364,167944.83
2365,218697.2
2366,201031.28
2367,228908.38
2368,191717.92
2369,229309.92
2370,162204.84
2371,158125.05
2372,185904.44
2373,282806.6
2374,311111.9
2375,253515.55
2376,266405.66
2377,390037.75
2378,135325.56
2379,193781.08
2380,137452.81
2381,160638.2
2382,194109.11
2383,200747.62
2384,237890.27
2385,160585.89
2386,133910.55
2387,132609.22
2388,109174.66
2389,133819.42
2390,145251.5
2391,141759.38
2392,109054.375
2393,180896.05
2394,140916.47
2395,210569.88
2396,130022.266
2397,219692.84
2398,138653.38
2399,60716.363
2400,59059.336
2401,109997.43
2402,128775.305
2403,147298.78
2404,137808.8
2405,161140.67
2406,139075.08
2407,121638.74
2408,137556.94
2409,113684.19
2410,198627.23
2411,116394.16
2412,158403.77
2413,121107.32
2414,127920.23
2415,132050.31
2416,128879.84
2417,137991.27
2418,123851.59
2419,119766.45
2420,119418.41
2421,153615.7
2422,122938.04
2423,124883.336
2424,151293.5
2425,258283.67
2426,150102.17
2427,124760.766
2428,195080.25
2429,109054.375
2430,127631.28
2431,101008.65
2432,138990.55
2433,147763.8
2434,135522.83
2435,145091.67
2436,95133.4
2437,97813.4
2438,127360.47
2439,116001.57
2440,118376.46
2441,109806.77
2442,103982.63
2443,127733.29
2444,118286.7
2445,85171.4
2446,139351.45
2447,179188.9
2448,140999.9
2449,101591.68
2450,146965.72
2451,124398.24
2452,199189.1
2453,96014.375
2454,116852.516
2455,145653.58
2456,131908.17
2457,123528.586
2458,121272.5
2459,99272.11
2460,129021.24
2461,99699.05
2462,127904.914
2463,119864.24
2464,184349.88
2465,122412.766
2466,96552.09
2467,155591.0
2468,56115.79
2469,60308.83
2470,191228.94
2471,224700.95
2472,178224.42
2473,123467.79
2474,82016.19
2475,234612.47
2476,113905.27
2477,120187.72
2478,164878.73
2479,114643.07
2480,145101.27
2481,106113.914
2482,135191.98
2483,100647.11
2484,114399.56
2485,116432.625
2486,158232.47
2487,177113.94
2488,171343.53
2489,142209.4
2490,164240.05
2491,106047.93
2492,177736.83
2493,152044.89
2494,168284.39
2495,104018.86
2496,233428.52
2497,136957.6
2498,101125.14
2499,103045.695
2500,113321.53
2501,134344.66
2502,150747.19
2503,87732.6
2504,187424.84
2505,225323.31
2506,257098.33
2507,326718.66
2508,257098.33
2509,216613.86
2510,228745.02
2511,185934.62
2512,198283.61
2513,205215.28
2514,253617.77
2515,153390.95
2516,165818.56
2517,152455.98
2518,144739.98
2519,215745.11
2520,207002.02
2521,190341.52
2522,220709.06
2523,129519.52
2524,137197.48
2525,145106.0
2526,129931.3
2527,100222.7
2528,136795.75
2529,132723.12
2530,133301.05
2531,231011.38
2532,225264.12
2533,194933.61
2534,228976.17
2535,349940.2
2536,242871.73
2537,232733.9
2538,186399.61
2539,199019.69
2540,162970.89
2541,186399.61
2542,155064.0
2543,126352.85
2544,131469.1
2545,128741.74
2546,144464.22
2547,146838.38
2548,142423.05
2549,162684.14
2550,315617.25
2551,144462.1
2552,130846.32
2553,71413.38
2554,113305.8
2555,118709.45
2556,106900.08
2557,118541.18
2558,152009.77
2559,132868.75
2560,130824.85
2561,139318.16
2562,135500.8
2563,146128.86
2564,198370.83
2565,132537.25
2566,130973.414
2567,113195.58
2568,185230.2
2569,190580.19
2570,127390.4
2571,173984.08
2572,181231.94
2573,231612.3
2574,308272.03
2575,133690.86
2576,120935.27
2577,155781.14
2578,84095.3
2579,66162.3
2580,136607.56
2581,132396.64
2582,121139.43
2583,268628.72
2584,146699.89
2585,178125.22
2586,216315.2
2587,208910.34
2588,154454.02
2589,151291.98
2590,203483.92
2591,231393.12
2592,203584.0
2593,245647.45
2594,173520.69
2595,212554.5
2596,315202.44
2597,172044.34
2598,250555.56
2599,321722.5
2600,211535.03
2601,160380.81
2602,74395.46
2603,96495.62
2604,95471.51
2605,68383.36
2606,143848.42
2607,187593.47
2608,222149.52
2609,172420.39
2610,116862.74
2611,143950.92
2612,142431.89
2613,131051.26
2614,124858.84
2615,149472.17
2616,142290.77
2617,208259.81
2618,199966.6
2619,217016.83
2620,178651.58
2621,178793.31
2622,174882.48
2623,277980.03
2624,280214.56
2625,347699.8
2626,168236.6
2627,186543.27
2628,450875.97
2629,498895.6
2630,352677.97
2631,472933.75
2632,435568.12
2633,323255.03
2634,412131.06
2635,149238.23
2636,198940.83
2637,170587.92
2638,264936.12
2639,181182.89
2640,148081.08
2641,95348.14
2642,189451.19
2643,104910.7
2644,127681.23
2645,108418.43
2646,98369.31
2647,101689.13
2648,145252.05
2649,139891.19
2650,146284.56
2651,140436.61
2652,428469.6
2653,248117.11
2654,245986.25
2655,405572.28
2656,330047.6
2657,371402.5
2658,282572.12
2659,310313.0
2660,336522.28
2661,348372.9
2662,335017.72
2663,273793.78
2664,285906.1
2665,306111.1
2666,289390.78
2667,165076.2
2668,186399.61
2669,162970.89
2670,295569.28
2671,186399.61
2672,186400.53
2673,196726.45
2674,190791.72
2675,161858.77
2676,183049.61
2677,191866.4
2678,269750.16
2679,280385.4
2680,283865.1
2681,444095.56
2682,351578.53
2683,502893.16
2684,309972.6
2685,375715.16
2686,245016.6
2687,316119.1
2688,229045.92
2689,217474.11
2690,444928.8
2691,173640.39
2692,128399.266
2693,184513.95
2694,138918.69
2695,196229.86
2696,189312.19
2697,189183.48
2698,184368.4
2699,159610.17
2700,159200.66
2701,147478.81
2702,96383.47
2703,132245.56
2704,145404.02
2705,114715.984
2706,109195.586
2707,121206.68
2708,137409.95
2709,114017.16
2710,126252.34
2711,254160.05
2712,377008.62
2713,162774.23
2714,154882.5
2715,159645.7
2716,146882.45
2717,163614.03
2718,226534.06
2719,162790.02
2720,178382.69
2721,134051.69
2722,155456.0
2723,156321.38
2724,120608.984
2725,132510.11
2726,135308.19
2727,189487.95
2728,165736.14
2729,150489.44
2730,144870.94
2731,132221.45
2732,114042.73
2733,175429.61
2734,140553.4
2735,121436.91
2736,133271.33
2737,119632.97
2738,132050.31
2739,171669.5
2740,132714.62
2741,142286.06
2742,143512.77
2743,139861.61
2744,147968.05
2745,140142.3
2746,140584.1
2747,144728.86
2748,120108.266
2749,124211.62
2750,136854.33
2751,140778.69
2752,241057.53
2753,143164.61
2754,232650.95
2755,122496.664
2756,98681.71
2757,69941.73
2758,82691.57
2759,150314.31
2760,120324.69
2761,141474.39
2762,133976.56
2763,203642.48
2764,166940.22
2765,272676.22
2766,130090.5
2767,76316.52
2768,130860.27
2769,125701.83
2770,164458.97
2771,111405.49
2772,125008.81
2773,154846.44
2774,145480.66
2775,123958.87
2776,153063.9
2777,162321.12
2778,121159.54
2779,131211.56
2780,111232.07
2781,90963.195
2782,79306.64
2783,100654.945
2784,125803.84
2785,118965.85
2786,78594.07
2787,125854.9
2788,64591.45
2789,198144.84
2790,84967.63
2791,106697.71
2792,55887.332
2793,168632.02
2794,101204.08
2795,107267.61
2796,87755.6
2797,193660.34
2798,125890.52
2799,104040.125
2800,52154.582
2801,115056.086
2802,143883.77
2803,165482.33
2804,147124.61
2805,104031.85
2806,74003.84
2807,159114.11
2808,146348.72
2809,128461.81
2810,133553.92
2811,167569.22
2812,154617.83
2813,123698.25
2814,132294.05
2815,106745.75
2816,245941.4
2817,146872.55
2818,130111.25
2819,143105.0
2820,129494.63
2821,115170.4
2822,223457.16
2823,333126.88
2824,185073.67
2825,146911.89
2826,115798.336
2827,131334.97
2828,225429.38
2829,215792.03
2830,225171.78
2831,195696.03
2832,275502.75
2833,283342.72
2834,196229.86
2835,205204.42
2836,189832.6
2837,158673.66
2838,154161.95
2839,171937.77
2840,206182.5
2841,199741.42
2842,213601.47
2843,129713.74
2844,156808.56
2845,119778.13
2846,201795.17
2847,184303.19
2848,223919.3
2849,207968.55
2850,292502.3
2851,232115.67
2852,244375.61
2853,225323.31
2854,145046.14
2855,193477.16
2856,194963.8
2857,189832.6
2858,200285.75
2859,122832.84
2860,118624.46
2861,130346.64
2862,194933.61
2863,131371.78
2864,247924.53
2865,144462.1
2866,157216.45
2867,96830.7
2868,93890.83
2869,118546.69
2870,136395.23
2871,96357.14
2872,43957.113
2873,102724.01
2874,136547.12
2875,121375.65
2876,183360.11
2877,130022.055
2878,162932.17
2879,139737.03
2880,94899.15
2881,139838.25
2882,151770.61
2883,173825.0
2884,206460.75
2885,170745.48
2886,205756.2
2887,117712.984
2888,129278.484
2889,51381.395
2890,83974.11
2891,129555.164
2892,83311.586
2893,90815.75
2894,69017.56
2895,292130.84
2896,265321.94
2897,191833.83
2898,145501.7
2899,217527.28
2900,142003.02
2901,205072.14
2902,185923.0
2903,350297.53
2904,372722.38
2905,107025.52
2906,206633.83
2907,105748.695
2908,137413.77
2909,154280.75
2910,90104.664
2911,74395.46
2912,130282.12
2913,92376.77
2914,73874.9
2915,83924.016
2916,84917.914
2917,193941.17
2918,123782.766
2919,236647.75
